species,DateOfObs,method,observer,AliveorDea,DOR,air_temp_f,sub_temp_f,body_temp_,pit,pit_id,weight_g,length_cm,sex,age,recapture,num_subcau,num_rattle,SFD,DNA,notes,,
Striped Whipsnake,9/2/2020,active search,NS,alive,no,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no,Smooth scales stripes apparent divided subcaudals and anal plate. Rattlesnake she’d found in same crevice.,,
Striped Whipsnake,7/22/2020,active search,NS,NA,NA,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no,Smooth scales. Skinny shed. Appears to be from a whipsnake.,,
Striped Whipsnake,5/4/2020,active search,cf,dead,no,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no,found dead in field,,
Striped Whipsnake,5/17/2021,incidental,BP,alive,no,0,0,0,no, ,0, ,unknown,unknown,no,0,0,no,no, ,,
Striped Whipsnake,6/2/2022,driving,TS,dead,yes,0,0,0,no, , , ,unknown,adult,no,0,0,no,no,"Particularly squished, freshly dead",,
Striped Whipsnake,5/26/2022,incidental,Gráinne,dead,yes,0,0,0,no, , , ,unknown,adult,no,0,0,no,no, ,,
Striped Whipsnake,8/31/2023 18:07,driving,cf,dead,yes,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,crispy. had been there a while. ,,
Striped Whipsnake,6/21/2023 18:24,driving,JB,dead,yes,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,Whiptail?,,
Striped Whipsnake,9/1/2021,driving,cf,dead,yes,76,,,no, , , ,unknown,unknown,no,0,0,yes,no, ,,
Striped Whipsnake,6/13/2019 19:02,driving,shantell,dead,yes,,,,No,,,,,adult,no,,,,,,,
Striped Whipsnake,6/13/2019 17:53,driving,Shantell,Dead,Yes,,,,No,,,,,,,,,,,,,
Striped Whipsnake ,5/7/2020,active search,NS,NA,NA,51,50,49,no, ,0,0,unknown,unknown,no,,,no,no,Found underneath rock,,
Unknown Shed,6/22/2020,incidental,NS,NA,NA,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no,Scales look to be smooth and different from young gopher snake sheds. Tail and anal plate not in tact. Blotches/ bands present as can be seen in photo. Possibly Taylori. Right size to be a milkshake,,
Unknown Shed,10/5/2023 19:02,incidental,Liz Bergin,NA,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,,,
Unknown Shed,6/25/2018 17:49,incidental,,,,,,,,,,,,,,,,,,Snake shed leading into hole,,
Unknown shed,8/15/2018 20:50,incidental,Cf,,N,,,,,,,,,,,,,,,Shed found,,
Utah Milk Snake,5/8/2023 18:18,active search,hm,alive,no,69,73,88,yes,3D6.1533E8C0C5,27,47.7,male,adult,no,0,0,yes,no,top of rock 103. tail 7.2. svl 40.5,,
Utah Milk Snake,5/8/2023 17:14,active search,jb,alive,no,64,52,68,yes,3D6.1533E8C10F,46,43,male,adult,no,0,0,no,no,top of rock 68 tail 7.3cm svl 35.7cm,,
Utah Milk Snake,5/12/2023 15:19,active search,RJ,alive,no,60,54,61,yes,3D6.1533E8C0ED,66,62.2,male,adult,no,0,0,no,no,"Found. Under rock next to juniper, collected for processing. 9.8 tail length 52.4 svl",,
Utah Milk Snake,10/18/2023 20:08,DenCheck,CF,alive,no,0,0,0,yes,3D6.1533E8C122,5,20.3,unknown,neonate,no,,,no,no,Found underneath an adult rattlesnake at upper entrance to den.,,
Utah Milk Snake,7/6/2018 17:07,incidental,,dead,N,,,,,,,,,,,,,,,Desiccated young snake under boards.  ,,
Wandering Garter Snake,4/30/2020,driving,cf,alive,no,0,79,80,no, ,0,0,unknown,adult,no,,,no,no,pair,,
Wandering Garter Snake,5/15/2023 19:58,incidental,TS,alive,no,78,81,79,no,,,,unknown,YOY,no,0,0,no,no,"Found moving through waterlogged grass, moving quickly",,
Wandering Garter Snake,4/27/2022,incidental,Tug Simmons,alive,no,65,0,0,no, , , ,unknown,juv,no,0,0,no,no, ,,
Wandering Garter Snake,5/11/2022,driving,TS,alive,no,64,0,0,no, , , ,unknown,adult,no,0,0,no,no,"Crossing dirt road, in direction leading to outside the fenced area to the pond outside the fence",,
Wandering Garter Snake,5/20/2020,incidental,NGS,dead,yes,63,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake found dead on the road.,,
Wandering Garter Snake,7/27/2022,incidental,Grainne,alive,no,0,0,0,no, , , ,unknown,unknown,no,0,0,no,no,I water.,,
Wandering Garter Snake,6/21/2022,other,TS,alive,no,0,0,0,no, , , ,unknown,juv,no,0,0,no,no,Caught in Minnow Trap,,
Wandering Garter Snake,6/17/2019 19:17,active search,cf,alive,no,,,,No,,,,,,,,,,,caught in wetland water,,
Wandering Garter Snake,8/5/2019 16:12,incidental,cf,alive,no,,,,No,,,,,,no,,,,,,,
Western Skink,5/18/2020,active search,Ngs,alive,no,68,61,73,no, ,0,0,unknown,juv,no,,,no,no,71 f is t on top of r. 60 f bottom of the r. 61 f for sub t underneath the r. broke off the skinks tail. 2nd skink body temp 73 air temp 66 r surface 80 r underside 64 substrate under r 60.,,
Western Skink,5/26/2020,active search,NGS,alive,no,68,58,62,no, ,0,0,unknown,adult,no,,,no,no,Accidentally broke off the tail.,,
Western Skink,5/5/2022,active search,cf,alive,no,0,0,56,no, , , ,unknown,adult,no,0,0,no,no,cold under rock,,
Western Skink,5/4/2020,active search,cf,alive,no,60,85,0,no, ,0,0,unknown,unknown,no,,,no,no,"south facing Rocky slope, fairly windy",,
Western Skink,4/29/2020,active search,cf,alive,no,75,74,0,no, ,0,0,unknown,unknown,no,,,no,no,flipped under rock. too of rock 95 degrees,,
Western Skink,5/5/2022,active search,cf,alive,no,73,0,0,no, , , ,unknown,adult,no,0,0,no,no,recently lost tail,,
Western Skink,4/26/2022,cover board,TS,alive,no,61,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Western Skink,5/11/2022,cover board,Tug Simmons,alive,no,60,0,0,no, , , ,unknown,adult,no,0,0,no,no, ,,
Western Skink,6/9/2020,active search,cf,alive,no,55,0,0,no, ,0,0,unknown,unknown,no,,,no,no,very cold. easy catch,,
Western Skink,5/9/2022,cover board,cf,alive,no,48,0,0,no, , , ,unknown,adult,no,0,0,no,no, ,,
Western Skink,7/30/2020,active search,NS,alive,no,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no,"I saw the blue tail, after hearing motion in leaf litter. The lizard appeared to be foraging.",,
Western Skink,5/18/2021, cover board,cf,alive,no,0,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Western Skink,7/26/2022,incidental,cf,alive,no,0,0,0,no, , , ,unknown,adult,no,0,0,no,no,found while setting up nets for bat netting,,
Western Skink,4/25/2022,cover board,cf,alive,no,56,,,no, , , ,unknown,juv,no,0,0,no,no,moist under board. carpet and board combo,,
Western Skink,4/25/2022,other,cf,alive,no,56,,,no, , , ,unknown,adult,no,0,0,no,no,found while trying to catch juv skink reported on same day,,
Western Whiptail,7/12/2023 15:37,incidental,TS,alive,no,85,0,0,no,,,,unknown,unknown,no,0,0,no,no,,,
Western Whiptail,6/9/2021,driving,BP,alive,no,84,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Western Whiptail,5/18/2022,driving,TS,alive,no,78,0,0,no, , , ,unknown,unknown,no,0,0,no,no,Ran across road in front of vehicle,,
Western Whiptail,5/18/2022,incidental,TS,alive,no,76,0,0,no, , , ,unknown,adult,no,0,0,no,no, ,,
Western Whiptail,5/31/2022,incidental,TS,alive,no,62,0,0,no, , , ,unknown,juv,no,0,0,no,no, ,,
Western Whiptail,5/20/2020,active search,cf,alive,no,57,0,0,no, ,0,0,unknown,unknown,no,,,no,no,too quick for pic or temp,,
Western whiptail,6/26/2018 19:11,incidental,,Alive,N,,,,,,,,,,,,,,,In drainage. Fairly large  ,,
Western Whiptail,6/11/2019 16:58,driving,cf,dead,yes,,,,No,,,,,,,,,,,,,
Woodhouses Toad,6/15/2022,other,Tug Simmons,alive,no,0,0,73,no, , , ,male,adult,no,0,0,no,no,Caught in aquatic net trap (finally!),,
Yellow-bellied Racer,7/21/2020,active search,NS,alive,no,80,124,105,no, ,0,0,unknown,adult,no,,,no,no, ,,
Yellow-bellied Racer,6/23/2020,active search,NS,alive,no,74,80,95,no, ,0,0,unknown,adult,no,,,no,no,Snake observed crawling towards a hole on the edge of a large embedded rock.,,
Yellow-bellied Racer,5/16/2022,driving,cf,alive,no,85,93,93,yes,3D9.1A4FA106D3,79,53.2,male,adult,no,0,0,no,no,stretched out on road,,
Yellow-bellied Racer,5/15/2019 16:39,driving,cf,alive,no,70,95,91,yes,3D6.1D596E5755,45,46.5,f,,,,,,,on road,,
Yellow-bellied Racer,5/6/2020,driving,cf,alive,no,77,94,91,yes,3D6.1D59804855,222,57,male,adult,no,,,no,no, ,,
Yellow-bellied Racer,6/9/2020,active search,cf,alive,no,60,87,89,yes,3D6.1D59ABD1E2,131,63,female,adult,no,,,no,no,"lots of scars, appears to have been atacked at some point. stocky for a racer, possibly pregnant",,
Yellow-bellied Racer,5/19/2020,incidental,NS,alive,no,75,84,87,yes,3D6.1D59ABD1D8,51,53,female,adult,no,,,no,no,Snake found basking on the road.,,
Yellow-bellied Racer,10/3/2019 21:17,driving,cf,dead,no,68,86,86,yes,3D6.1D59804819,87,60,male,adult,no,,,,,,,
Yellow-bellied Racer,6/16/2022,driving,TS,alive,no,74,82,86,no, , , ,unknown,adult,no,0,0,no,no,Moving east,,
Yellow-bellied Racer,5/27/2020,driving,cf,alive,no,71,80,86,yes,3D6.1D59ABD1C4,65,51,unknown,adult,no,,,no,no,captured,,
Yellow-bellied Racer,4/27/2022,driving,Cf,alive,no,74,85,85,yes,3D6.1533E8C18D,39,48.7,female,juv,no,0,0,no,no,Tail 11.7,,
Yellow-bellied Racer,5/26/2020,incidental,NGS,alive,no,76,82,85,no, ,0,0,unknown,adult,no,,,no,no,Snake found basking on the road.,,
Yellow-bellied Racer,5/15/2019 22:16,driving,cf,alive,no,76,88,84,yes,3D6.1D596E572E,67,57,male,,,,,,,white bucket capture,,
Yellow-bellied Racer,5/18/2020,active search,NGS,alive,no,68,80,84,no, ,0,0,unknown,juv,no,,,no,no,Snake observed partially basking with a coil exposed head was underneath rock. 70 f was temp for underside of rock. Substrate under rock was 72 f.,,
Yellow-bellied Racer,6/16/2020,incidental,NS,alive,no,68,80,81,yes,3D6.1D59ABD1CF,96,71,female,adult,no,,,no,no, ,,
Yellow-bellied Racer,10/15/2019 21:02,driving,cf,alive,no,64,79,81,No,,6,39,too young,juv,no,,,,,,,
Yellow-bellied Racer,10/15/2019 20:57,driving,cf,alive,no,64,75,80,yes,3D6.1D596DF691,38,45,female,adult,no,,,,,,,
Yellow-bellied Racer,9/30/2019 19:57,driving,cf,alive,no,54,75,79,yes,3D6.1D596DF6A0,40,46,female,adult,no,,,,,,,
Yellow-bellied Racer,10/1/2019 20:03,driving,cf,alive,no ,,73,76,No,,13,25,,juv,no,,,,,,,
Yellow-bellied Racer,6/17/2020,active search,NS,alive,no,57,74,75,no, ,0,0,unknown,adult,no,,,no,no,Basking in a tight coil. In shed. Total exposure to light.,,
Yellow-bellied Racer,9/14/2021,driving,cf,alive,no,73,0,74,yes,3D6.1533E8C149,15,35.8,female,juv,no,0,0,yes,no, ,,
Yellow-bellied Racer,5/27/2020,active search,NGS,alive,no,65,65,66,no, ,0,0,unknown,adult,no,,,no,no,Snake found underneath a board.,,
Yellow-bellied Racer,5/13/2020,active search,NGS,alive,no,58,62,64,no, ,0,0,unknown,juv,no,,,no,no,Found underneath a rock,,
Yellow-bellied Racer,5/13/2020,active search,NGS,alive,no,58,65,60,no, ,0,0,unknown,juv,no,,,no,no,Snake was found at approximately 10 am underneath a rock.,,
Yellow-bellied Racer,5/7/2020,incidental,NGS,alive,no,50,47,45,yes,3D6.1D59ABD1F2,77,59,male,adult,no,,,no,no,Found underneath cover board,,
Yellow-bellied Racer,5/18/2022,driving,TS,alive,no,75,101,0,no, , , ,unknown,adult,no,0,0,no,no,Heading southwest,,
Yellow-bellied Racer,6/12/2023 16:39,incidental,TS,alive,no,69,89,0,yes,3D6.1533E8C0E9,98,75.5,female,adult,no,0,0,no,no,"Multiple battle scars, potential minor add lesions 17.7 tail 57.8 svl",,
Yellow-bellied Racer,5/31/2022,driving,TS,alive,no,63,89,0,no, , , ,unknown,juv,no,0,0,no,no,Scrambled away before collection or data gathering possible,,
Yellow-bellied Racer,8/20/2020,active search,NS,alive,no,82,85,0,no, ,0,0,unknown,adult,no,,,no,no,Crawled into crevice before I could get body temp.,,
Yellow-bellied Racer,4/28/2023 20:16,incidental,TS,alive,no,66,81,0,no,,,,unknown,adult,no,0,0,no,no,"Small section of body visible in talus slide, very quickly disappeared deep into the rocks. Found in Cedar Point hibernaculum",,
Yellow-bellied Racer,6/8/2022,driving,TS,alive,no,85,0,0,no, , , ,unknown,adult,no,0,0,no,no,Slithered off road too quick for capture,,
Yellow-bellied Racer,6/9/2021,driving,BP,alive,no,84,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Yellow-bellied Racer,8/18/2020,driving,NS,dead,yes,83,0,0,no, ,0,0,unknown,neonate,no,,,no,no, ,,
Yellow-bellied Racer,4/29/2020,incidental,NGS,alive,no,83,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake was underneath sagging drift fence. Crawled into dense sagebrush.,,
Yellow-bellied Racer,7/28/2023 16:03,driving,TS,dead,yes,82,0,0,no,,,,unknown,juv,no,0,0,no,no,,,
Yellow-bellied Racer,9/12/2023 20:30,driving,TS,alive,no,82,0,0,no,,,,unknown,juv,no,0,0,no,no,"Found stretched on small section of road, heading East. Quickly retreated into dense sunflowers",,
Yellow-bellied Racer,6/4/2020,incidental,JL,alive,no,80,0,0,no, ,0,0,unknown,unknown,no,,,no,no, ,,
Yellow-bellied Racer,5/27/2020,incidental,NGS,alive,no,80,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake was found basking on the road. Periscoping position. Crawled off the road.,,
Yellow-bellied Racer,5/28/2020,incidental,NS,dead,yes,80,0,0,no, ,0,0,unknown,juv,no,,,no,no,Snake found dead on the road.,,
Yellow-bellied Racer,8/3/2020,incidental,NS,alive,no,79,0,0,no, ,0,0,unknown,juv,no,,,no,no,Brown color. not captured.,,
Yellow-bellied Racer,7/2/2021,driving,BP,alive,no,79,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Yellow-bellied Racer,5/28/2020,incidental,NS,alive,no,78,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake found basking on the road. In periscoping position.,,
Yellow-bellied Racer,5/3/2023 19:30,active search,TS,alive,no,78,0,0,no,,,,unknown,adult,no,0,0,no,no,"Loosely coiled among talus rocks, immediately descended into rocks out of sight and away from capture before capture could occur.",,
Yellow-bellied Racer,6/25/2020,incidental,NS,alive,no,76,0,0,no, ,0,0,unknown,adult,no,,,no,no,Crawled off the road.,,
Yellow-bellied Racer,5/6/2022,incidental,TS,alive,no,76,0,0,no, , , ,unknown,adult,no,0,0,no,no, ,,
Yellow-bellied Racer,6/16/2022,incidental,TS,alive,no,76,0,0,no, , , ,unknown,juv,no,0,0,no,no, ,,
Yellow-bellied Racer,6/3/2020,active search,NS,alive,no,75,0,0,no, ,0,0,unknown,juv,no,,,no,no,Snake crawled into a hole under a boulder.,,
Yellow-bellied Racer,5/19/2020,incidental,NGS,alive,no,74,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake found basking on the road. Did not capture.,,
Yellow-bellied Racer,5/19/2020,incidental,NGS,alive,no,73,0,0,no, ,0,0,unknown,juv,no,,,no,no,Snake found basking on the road.,,
Yellow-bellied Racer,6/11/2020,incidental,NS,dead,yes,72,0,0,no, ,0,0,unknown,adult,no,,,no,no,DOR,,
Yellow-bellied Racer,5/16/2023 16:45,incidental,TS,alive,no,71,0,0,no,,,,unknown,adult,no,0,0,no,no,"Large adult racer in tall grasses, got away extremely quickly, could not be captured for processing",,
Yellow-bellied Racer,9/21/2020,active search,NS,alive,no,70,0,0,no, ,0,0,unknown,adult,no,,,no,no,Basking. Large snake. Nice green color.,,
Yellow-bellied Racer,9/1/2020,incidental,NS,alive,no,70,0,0,no, ,0,0,unknown,neonate,no,,,no,no,Caught off road. Hatchling racer found basking on the road.,,
Yellow-bellied Racer,5/18/2020,active search,NGS,alive,no,68,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake observed crawling through the grass.,,
Yellow-bellied Racer,9/11/2023 14:05,driving,TS,alive,no,68,0,0,no,,,,unknown,adult,no,0,0,no,no,"Large adult moving East, very quickly retreated off of road.",,
Yellow-bellied Racer,6/10/2021,active search,BP,alive,no,66,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Yellow-bellied Racer,9/7/2021,incidental,BP,alive,no,66,0,0,no, , , ,unknown,adult,no,0,0,no,no, ,,
Yellow-bellied Racer,9/28/2021,driving,cf,dead,yes,66,0,0,no, , , ,unknown,adult,no,0,0,no,no,just hit,,
Yellow-bellied Racer,9/28/2021,driving,cf,alive,no,66,0,0,yes,3D6.1533E8C173,66,53.1,female,adult,no,0,0,no,no,crossing road towards,,
Yellow-bellied Racer,6/15/2020,incidental,NS,dead,yes,65,0,0,no, ,0,0,unknown,juv,no,,,no,no,DOR,,
Yellow-bellied Racer,5/27/2020,pit fall trap,NGS,alive,no,65,0,0,no, ,0,0,unknown,juv,no,,,no,no,Snake found in pit fall trap.,,
Yellow-bellied Racer,9/23/2021,pit fall trap,cf,alive,no,65,0,0,yes,3D6.1533E8C19D,19,39.1,male,juv,no,0,0,yes,no, ,,
Yellow-bellied Racer,4/28/2022,driving,Cf,alive,no,65,0,0,yes,3D6.1533E8C1B4,39,36.4,male,adult,no,0,0,no,no, ,,
Yellow-bellied Racer,9/25/2020,active search,NS,alive,no,64,0,0,no, ,0,0,unknown,juv,no,,,no,no, ,,
Yellow-bellied Racer,9/29/2021,active search,BP,alive,no,64,0,0,no, , , ,unknown,unknown,no,0,0,no,no, ,,
Yellow-bellied Racer,5/25/2020,active search,NGS,alive,no,63,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake climbed into oaks about two feet off the ground and vibrated its tail after fleeing.,,
Yellow-bellied Racer,10/5/2023 21:58,driving,cf,dead,yes,63,0,0,no,,96,61.5,male,adult,no,0,0,no,no,scanned for tag none present ,,
Yellow-bellied Racer,10/5/2023 21:36,driving,cf,dead,yes,63,0,0,no,,11,26.1,male,YOY,no,0,0,no,no,still had blotch pattern but starting to change. ,,
Yellow-bellied Racer,5/14/2020,incidental,NGS,alive,no,62,0,0,no, ,0,0,unknown,adult,no,,,no,no,Snake seen basking on the road at 1045 am.,,
Yellow-bellied Racer,9/21/2023 18:04,driving,cf,alive,no,56,0,0,yes,3D6.1533E8C0DD,70,51.7,male,adult,no,0,0,no,no,crossing road headed north. Total 73.3 tail 21.6. Lots of damage to tail end bumpy. Looks like been run over before or broken bones ,,
Yellow-bellied Racer,6/8/2020,incidental, ,alive,no,50,0,0,no, ,0,0,unknown,unknown,no,,,no,no, ,,
Yellow-bellied Racer,10/26/2020,incidental,cf,alive,no,30,0,0,no, ,0,0,unknown,unknown,no,,,no,no,snowed the day before. did not regret under rock,,
Yellow-bellied Racer,9/13/2021 22:31,DenCheck,"CF, JE",alive,no,0,0,0,yes,3D9.1A4FA10703,53,61.9,male,Adult,no,,,no,no,Goshute training area drainage ,,
Yellow-bellied Racer,9/14/2021 20:27,DenCheck,BP,alive,no,0,0,0,yes,3D6.1533E8C149,15,35.8,female,Juv,no,70,,yes,no,Caught on road,,
Yellow-bellied Racer,10/6/2021 20:02,DenCheck,cf,alive,no,0,0,0,yes,3d6.1533e8c1b9,30,37.92,female,Juv,no,,,no,,,,
Yellow-bellied Racer,5/3/2022 20:21,DenCheck,Cf,alive,no,0,0,0,yes,3D9.1A4FA106C0,36,45.4,male,Adult,no,,,no,no,,,
Yellow-bellied Racer,5/3/2022 20:26,DenCheck,Cf,alive,no,0,0,0,yes,3D9.1A4FA106E7,41,49.1,female,Adult,no,,,no,no,Damage to end of tail,,
Yellow-bellied Racer,8/7/2020,active search,NS,dead,no,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no,Racer shed,,
Yellow-bellied Racer,7/14/2020,active search,NS,alive,no,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no, ,,
Yellow-bellied Racer,5/12/2020,driving,cf,dead,yes,0,0,0,no, ,0,0,unknown,adult,no,,,no,no, ,,
Yellow-bellied Racer,5/11/2020,driving,ns,alive,no,0,0,0,yes,3D6.1D59804813,111,63,male,adult,no,,,no,no, ,,
Yellow-bellied Racer,9/2/2020,incidental,NS,alive,no,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no, ,,
Yellow-bellied Racer,7/9/2020,incidental,NS,dead,yes,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no, ,,
Yellow-bellied Racer,7/8/2020,incidental,NS,dead,yes,0,0,0,no, ,0,0,unknown,unknown,no,,,no,no, ,,
Yellow-bellied Racer,5/19/2020,incidental,NGS,alive,no,0,0,0,yes,3D6.1D59ABD203,40,46,male,adult,no,,,no,no,Snake found basking on the road at approximately 1220 pm.,,
Yellow-bellied Racer,5/26/2020,incidental,NS,alive,no,0,0,0,yes,3D6.1D59ABD1F9,37,46,male,adult,no,,,no,no, ,,
Yellow-bellied Racer,9/13/2021,incidental,cf,alive,no,0,0,0,yes,3D6.1A4FA10703,53,61.9,male,adult,no,0,0,yes,no, ,,
Yellow-bellied Racer,6/22/2022,driving,TS,dead,yes,0,0,0,no, ,84,66.5,unknown,adult,no,0,0,no,no,Specimen collected,,
Yellow-bellied Racer,5/6/2022,driving,TS,dead,yes,0,0,0,no, , , ,unknown,adult,no,0,0,no,no,"Found dead on road, no clear indication of travel direction",,
Yellow-bellied Racer,6/30/2022,incidental,cf,alive,no,0,0,0,yes,3D9.1A4FA106E9,88,56,female,adult,no,0,0,no,no, ,,
Yellow-bellied Racer,6/30/2022,incidental,cf,alive,no,0,0,0,yes,3D9.1A4FA106BD,77,59.3,female,adult,no,0,0,no,no,caught along gulch while herding cattle. developing follicles,,
Yellow-bellied Racer,6/28/2023 17:02,driving,cf,alive,no,0,0,0,yes,3D6.1533E8C0CE,53,78.4,female,adult,no,0,0,no,no,"may have been run over. still alive when caught but strange folds on skin, tail: 19.3, SVO: 59.1 ",,
Yellow-bellied Racer,10/4/2023 13:48,incidental,Liz Bergin,alive,no,0,0,0,no,,,,unknown,neonate,no,0,0,no,no,Zipped away too quickly to catch or photograph. Had brown stripes on a beige-grey body.,,
Yellow-bellied Racer,6/12/2023 21:35,incidental,CH,alive,no,0,0,0,no,,,,unknown,YOY,no,0,0,no,no,Sighted not caught,,
Yellow-bellied Racer,5/30/2023 16:16,driving,JB,alive,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,Encountered on road. Did not capture. ,,
Yellow-bellied Racer,6/20/2023 17:54,driving,JB,alive,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,,,
Yellow-bellied Racer,6/20/2023 21:27,driving,JB,alive,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,,,
Yellow-bellied Racer,7/6/2023 16:28,driving,JB,alive,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,,,
Yellow-bellied Racer,5/17/2023 19:44,incidental,Malala,alive,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,,,
Yellow-bellied Racer,5/30/2023 17:30,driving,JB,alive,no,0,0,0,no,,,,unknown,unknown,no,0,0,no,no,Did not capture. ,,
Yellow-bellied Racer,6/12/2019 16:43,driving,cf,dead,yes,70,100,,No,,,,,juv,no,,,,,,,
Yellow-bellied Racer,6/12/2019 16:03,driving,cf,alive,no ,68,92,,No,,,,,,,,,,,"ran into brush, no picture ",,
Yellow-bellied Racer,9/30/2019 21:12,driving,cf,alive,no,60,88,,No,,,,,,,,,,,escaped capture ,,
Yellow-bellied Racer,8/6/2019 15:54,cover board,cf,alive,no,78,87,,No,,,,,adult,no,,,,,escaped capture,,
Yellow-bellied Racer,9/30/2019 21:19,driving,cf,dead,yes,58,86,,No,,25,39,,,no,,,,,,,
Yellow-bellied Racer,7/9/2019 15:40,driving,cf,alive,no ,73,82,,No,,,,,adult,no,,,,,got away. too fast ,,
Yellow-bellied Racer,10/1/2019 20:34,driving,cf,alive,no,58,82,,No,,,,,adult,,,,,,escaped capture,,
Yellow-bellied Racer,10/23/2019 18:10,active search,cf,alive,no,55,77,,No,,,,,juv,no,,,,,escaped capture. along bottom or Rocky cliff. possible den,,
Yellow-bellied Racer,5/18/2022,driving,Cf,dead,yes,,,,no, ,40,41.5,unknown,adult,no,0,0,no,no, ,,
Yellow-bellied Racer,6/4/2019 17:16,incidental,JS,Alive,N,84,,,,,,,,,,,,,,,,
Yellow-bellied Racer,7/10/2019 17:15,incidental,cf,alive,no,80,,,No,,,,,,,,,,,got away couldn't capture ,,
Yellow-bellied Racer,9/26/2019 19:42,pit fall trap,JS,Alive,,75,,,No,,9,28,,Juvenile,No,,,,,,,
Yellow-bellied Racer,5/2/2022,driving,cf,alive,no,65,,,yes,3D9.1A4FA106EC,77,62.7,male,adult,no,0,0,no,no,cold on road,,
Yellow-bellied Racer,5/9/2019 22:07,active search,cf,alive,n,,,,,,,,,,,,,,,flipped under rock ,,
Yellow-bellied Racer,6/12/2019 15:48,driving,cf,dead,yes,,,,No,,,,,,no,,,,,,,
